admin_dong_code,sigungu_name,admin_dong_name,major_category,major_category_label,major_category_weight,category,category_label,category_score_0_100,triggered_indicator_count,triggered_indicators,policy_review_status,category_confidence
21070680,남구,문현3동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,8.292683,0,,monitor,medium_low
21070690,남구,문현4동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,7.804878,0,,monitor,medium_low
21110590,금정구,부곡3동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,7.317073,0,,monitor,medium_low
21110640,금정구,선두구동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,6.829268,0,,monitor,medium_low
21040690,영도구,봉래2동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,6.341463,0,,monitor,medium_low
21040550,영도구,영선2동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,5.853659,0,,monitor,medium_low
21040680,영도구,신선동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,5.365854,0,,monitor,medium_low
21070670,남구,문현2동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,4.878049,0,,monitor,medium_low
21040630,영도구,청학1동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,4.390244,0,,monitor,medium_low
21110730,금정구,금사회동동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,3.902439,0,,monitor,medium_low
21030710,동구,범일1동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,3.414634,0,,monitor,medium_low
21040670,영도구,동삼3동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,2.926829,0,,monitor,medium_low
21100650,사하구,감천1동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,2.439024,0,,monitor,medium_low
21040650,영도구,동삼1동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,1.95122,0,,monitor,medium_low
21040640,영도구,청학2동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,1.463415,0,,monitor,medium_low
21050770,부산진구,범천1동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,0.97561,0,,monitor,medium_low
21040660,영도구,동삼2동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,0.487805,0,,monitor,medium_low
21030660,동구,범일2동,environment_climate_response,환경·기후 대응,0.5,air_exposure,대기오염 노출,0.0,0,,monitor,medium_low
21110730,금정구,금사회동동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,95.609756,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21110640,금정구,선두구동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,89.853659,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21090560,해운대구,송정동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,89.268292,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21110710,금정구,금성동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,87.414634,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21070600,남구,용호4동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,84.390244,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21100590,사하구,신평2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,83.21951200000001,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21110670,금정구,청룡노포동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,82.926829,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21100640,사하구,구평동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,82.536586,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21090580,해운대구,반여2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,82.439024,2,행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21030590,동구,수정4동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,81.951219,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,candidate_after_validation,medium_low
21510330,기장군,철마면,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,81.75609800000001,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21030530,동구,초량3동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,81.658536,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,candidate_after_validation,medium_low
21120550,강서구,가락동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,81.268292,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21150510,사상구,삼락동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,79.707317,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21090540,해운대구,중2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,77.95121900000001,3,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21110590,금정구,부곡3동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,77.073171,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21030680,동구,범일5동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,76.975609,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,candidate_after_validation,medium_low
21120530,강서구,강동동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,75.707317,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21040690,영도구,봉래2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,73.756098,1,행정동 내 초·중·고 수,candidate_after_validation,medium_low
21120580,강서구,가덕도동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,73.268293,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21150650,사상구,감전동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,73.268293,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21070620,남구,감만1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,72.78048799999999,1,중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21100560,사하구,하단1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,72.682927,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21020680,서구,암남동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,71.609756,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21040540,영도구,영선1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,71.317073,1,행정동 내 초·중·고 수,candidate_after_validation,medium_low
21050750,부산진구,개금2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,70.926829,1,행정동 내 초·중·고 수,candidate_after_validation,medium_low
21040590,영도구,봉래1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,70.731707,1,행정동 내 초·중·고 수,candidate_after_validation,medium_low
21010560,중구,부평동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,70.634146,1,행정동 내 초·중·고 수,candidate_after_validation,medium_low
21120561,강서구,녹산동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,70.536585,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21510111,기장군,일광읍,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,70.439024,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21090690,해운대구,좌4동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,70.243902,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,candidate_after_validation,medium_low
21110610,금정구,장전1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,69.463415,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,monitor,medium_low
21090590,해운대구,반여3동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,69.365854,1,중심점 2km 내 초·중·고 수,monitor,medium_low
21140520,수영구,남천2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,69.073171,1,행정동 내 초·중·고 수,monitor,medium_low
21120520,강서구,대저2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,68.97560899999999,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,monitor,medium_low
21040640,영도구,청학2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,68.878049,1,행정동 내 초·중·고 수,monitor,medium_low
21150570,사상구,괘법동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,68.682927,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,monitor,medium_low
21080560,북구,덕천1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,68.29268300000001,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,monitor,medium_low
21010510,중구,중앙동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,67.804877,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,monitor,medium_low
21140530,수영구,수영동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,67.512195,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,monitor,medium_low
21020570,서구,서대신4동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,66.92683,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,monitor,medium_low
21090720,해운대구,반송1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,66.634146,2,행정동 중심점 최근접 학교 거리|중심점 2km 내 초·중·고 수,monitor,medium_low
21040660,영도구,동삼2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,65.658536,1,중심점 2km 내 초·중·고 수,monitor,medium_low
21020540,서구,서대신1동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,65.463414,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,monitor,medium_low
21100660,사하구,감천2동,living_services_settlement,생활서비스·정주,0.25,education_access_supply,교육시설 접근·공급,65.365853,2,행정동 중심점 최근접 학교 거리|행정동 내 초·중·고 수,monitor,medium_low
